Size,Bedrooms,Bathrooms,Lat,Long,Amenities_Score,BedtoBath_Ratio,Furnished,Apartment,Duplex,Penthouse,Room,Studio,TotalRooms,Level_category,accessibility_score
110,3,2,30.0172948,31.2040345,3,0.6666666666666666,0,1,0,0,0,0,5,0,0
65,1,1,30.0388955,31.2125563,7,1.0,1,0,0,0,0,1,2,0,0
135,2,2,30.1235742,31.72458563288973,7,1.0,0,1,0,0,0,0,4,1,1
100,2,1,30.0172948,31.2040345,4,0.5,1,1,0,0,0,0,3,2,2
135,2,1,30.0172948,31.2040345,7,0.5,1,1,0,0,0,0,3,1,1
80,2,1,29.9124687,31.054764444723297,8,0.5,0,1,0,0,0,0,3,0,0
177,3,2,29.9723458,30.9409205,11,0.6666666666666666,1,1,0,0,0,0,5,0,0
90,2,1,29.850964,31.22094695,4,0.5,0,1,0,0,0,0,3,1,1
50,1,1,30.0453315,30.9797507,10,1.0,1,0,0,0,0,1,2,0,0
200,3,2,30.0453315,30.9797507,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
70,2,1,30.0453315,30.9797507,7,0.5,0,1,0,0,0,0,3,0,0
112,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
135,2,2,30.1235742,31.72458563288973,4,1.0,0,1,0,0,0,0,4,1,1
100,2,1,29.9723458,30.9409205,7,0.5,1,1,0,0,0,0,3,0,0
110,3,1,30.0172948,31.2040345,3,0.3333333333333333,0,1,0,0,0,0,4,2,2
170,3,3,30.0308,31.0760254,2,1.0,0,1,0,0,0,0,6,0,0
130,3,2,30.0453315,30.9797507,7,0.6666666666666666,0,1,0,0,0,0,5,2,2
130,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,3,30.0453315,30.9797507,6,1.0,1,1,0,0,0,0,6,0,0
145,3,3,30.0172948,31.2040345,8,1.0,1,1,0,0,0,0,6,0,0
170,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
120,2,1,30.0172948,31.2040345,7,0.5,1,1,0,0,0,0,3,2,2
130,3,2,30.0453315,30.9797507,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
140,3,3,30.0453315,30.9797507,6,1.0,0,1,0,0,0,0,6,0,0
70,2,1,30.0453315,30.9797507,8,0.5,1,1,0,0,0,0,3,0,0
130,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
173,3,1,30.0172948,31.2040345,8,0.3333333333333333,1,1,0,0,0,0,4,1,2
130,2,2,29.9699896,31.097326891756992,9,1.0,1,1,0,0,0,0,4,1,1
90,2,1,30.0549435,31.2127281,8,0.5,1,1,0,0,0,0,3,0,0
200,3,2,29.9723458,30.9409205,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
150,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
135,3,2,29.9699896,31.097326891756992,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,3,30.0453315,30.9797507,5,1.0,0,1,0,0,0,0,6,0,0
200,3,2,30.0453315,30.9797507,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,3,2,29.9751262,30.9352695,10,0.6666666666666666,0,1,0,0,0,0,5,1,1
167,3,2,29.9723458,30.9409205,9,0.6666666666666666,1,0,0,1,0,0,5,2,2
140,3,1,29.9625207,31.198038638148155,4,0.3333333333333333,1,1,0,0,0,0,4,2,2
265,3,3,30.0453315,30.9797507,6,1.0,0,1,0,0,0,0,6,0,0
50,1,1,30.038401,30.9857565,6,1.0,0,0,0,0,0,1,2,1,1
154,2,2,29.98862015,31.00449853669229,7,1.0,1,1,0,0,0,0,4,0,0
240,3,3,29.98862015,31.00449853669229,10,1.0,1,1,0,0,0,0,6,0,0
80,2,1,30.0549435,31.2127281,8,0.5,1,1,0,0,0,0,3,0,0
80,2,1,30.0549435,31.2127281,5,0.5,1,1,0,0,0,0,3,0,0
215,3,3,29.98862015,31.00449853669229,10,1.0,1,0,1,0,0,0,6,0,0
165,3,2,29.9723458,30.9409205,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
63,2,1,30.0278841,30.994499925950976,6,0.5,0,1,0,0,0,0,3,0,0
65,1,1,30.0453315,30.9797507,8,1.0,1,0,0,0,0,1,2,0,0
99,3,1,30.0453315,30.9797507,6,0.3333333333333333,0,1,0,0,0,0,4,0,0
130,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
75,2,1,30.0453315,30.9797507,9,0.5,1,1,0,0,0,0,3,0,0
140,2,1,30.0453315,30.9797507,6,0.5,0,1,0,0,0,0,3,0,0
238,4,3,29.9821201,30.9767543,6,0.75,0,1,0,0,0,0,7,0,0
170,3,3,30.0453315,30.9797507,7,1.0,0,1,0,0,0,0,6,0,0
150,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
70,2,1,30.0453315,30.9797507,7,0.5,0,1,0,0,0,0,3,1,1
160,3,2,29.9625207,31.198038638148155,9,0.6666666666666666,1,1,0,0,0,0,5,2,2
250,4,3,30.0453315,30.9797507,3,0.75,0,1,0,0,0,0,7,0,0
165,3,2,29.9699896,31.097326891756992,6,0.6666666666666666,1,1,0,0,0,0,5,1,1
140,3,2,30.0172948,31.2040345,2,0.6666666666666666,0,1,0,0,0,0,5,1,1
165,3,3,30.0453315,30.9797507,3,1.0,0,1,0,0,0,0,6,0,0
160,3,2,30.0453315,30.9797507,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
180,3,3,30.0453315,30.9797507,3,1.0,0,1,0,0,0,0,6,0,0
110,2,1,29.9699896,31.097326891756992,8,0.5,1,1,0,0,0,0,3,1,1
80,2,1,29.9723458,30.9409205,6,0.5,1,1,0,0,0,0,3,0,0
110,2,1,30.0172948,31.2040345,7,0.5,0,1,0,0,0,0,3,0,0
130,3,2,30.0453315,30.9797507,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
50,1,1,29.9723458,30.9409205,4,1.0,1,0,0,0,0,1,2,0,0
90,2,1,30.0278841,30.994499925950976,8,0.5,1,1,0,0,0,0,3,0,0
110,2,2,29.9723458,30.9409205,6,1.0,0,1,0,0,0,0,4,0,0
130,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
185,3,2,30.05839515,31.202023080983963,11,0.6666666666666666,1,1,0,0,0,0,5,1,1
250,3,4,30.0051167,30.994292844184,7,1.3333333333333333,0,0,1,0,0,0,7,0,0
180,3,1,30.05839515,31.202023080983963,4,0.3333333333333333,0,1,0,0,0,0,4,0,0
230,3,3,30.0453315,30.9797507,9,1.0,0,1,0,0,0,0,6,0,0
130,2,1,30.0172948,31.2040345,8,0.5,1,1,0,0,0,0,3,0,0
180,3,2,30.05839515,31.202023080983963,7,0.6666666666666666,1,1,0,0,0,0,5,2,2
80,2,1,29.9124687,31.054764444723297,5,0.5,1,1,0,0,0,0,3,0,0
130,3,1,30.0172948,31.2040345,5,0.3333333333333333,1,1,0,0,0,0,4,2,2
100,2,1,30.0388955,31.2125563,3,0.5,1,1,0,0,0,0,3,0,0
198,3,2,30.038401,30.9857565,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
220,3,2,30.0453315,30.9797507,1,0.6666666666666666,0,1,0,0,0,0,5,0,0
192,3,3,30.0453315,30.9797507,12,1.0,0,1,0,0,0,0,6,0,0
185,3,1,30.0453315,30.9797507,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
240,3,3,30.0453315,30.9797507,10,1.0,0,0,0,1,0,0,6,0,0
140,3,3,30.0453315,30.9797507,7,1.0,0,1,0,0,0,0,6,0,0
67,1,1,29.969219,31.044041,5,1.0,1,0,0,0,0,1,2,1,1
175,3,3,29.9769396,31.4019071,8,1.0,0,1,0,0,0,0,6,0,0
237,3,3,29.9769396,31.4019071,8,1.0,0,1,0,0,0,0,6,0,0
85,3,1,29.91309235,31.05775438641868,3,0.3333333333333333,1,1,0,0,0,0,4,1,2
90,1,1,29.98862015,31.00449853669229,9,1.0,1,1,0,0,0,0,2,0,0
130,3,1,30.05839515,31.202023080983963,5,0.3333333333333333,1,1,0,0,0,0,4,0,0
83,2,1,29.9787983,30.87416823170371,3,0.5,0,1,0,0,0,0,3,0,0
237,3,4,29.9769396,31.4019071,8,1.3333333333333333,1,0,0,1,0,0,7,2,2
165,2,2,29.9769396,31.4019071,4,1.0,0,1,0,0,0,0,4,0,0
130,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,3,2,30.0453315,30.9797507,1,0.6666666666666666,1,1,0,0,0,0,5,0,0
230,3,3,30.0453315,30.9797507,4,1.0,0,1,0,0,0,0,6,0,0
240,5,2,29.9723458,30.9409205,5,0.4,1,1,0,0,0,0,7,1,1
250,3,3,30.05839515,31.202023080983963,6,1.0,1,1,0,0,0,0,6,0,0
167,3,2,29.99138485,30.88846478117069,8,0.6666666666666666,0,0,0,1,0,0,5,0,0
150,3,2,30.0172948,31.2040345,7,0.6666666666666666,0,1,0,0,0,0,5,1,1
145,3,2,29.9479662,31.0233609,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
250,4,3,30.0453315,30.9797507,5,0.75,1,1,0,0,0,0,7,0,0
65,2,1,29.9723458,30.9409205,4,0.5,1,1,0,0,0,0,3,0,0
165,2,2,30.0453315,30.9797507,9,1.0,1,1,0,0,0,0,4,0,0
250,4,3,30.0453315,30.9797507,8,0.75,1,1,0,0,0,0,7,0,0
150,3,2,30.0453315,30.9797507,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
320,3,3,30.0453315,30.9797507,9,1.0,1,1,0,0,0,0,6,0,0
77,2,1,30.0453315,30.9797507,6,0.5,1,1,0,0,0,0,3,0,0
200,3,2,30.0453315,30.9797507,9,0.6666666666666666,1,0,0,1,0,0,5,2,2
240,2,2,29.9699896,31.097326891756992,9,1.0,1,1,0,0,0,0,4,1,1
226,3,3,29.9769396,31.4019071,4,1.0,0,1,0,0,0,0,6,0,0
250,4,3,30.0388955,31.2125563,8,0.75,0,1,0,0,0,0,7,1,1
150,2,1,30.05839515,31.202023080983963,11,0.5,1,1,0,0,0,0,3,2,2
220,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
80,2,1,29.9124687,31.054764444723297,7,0.5,1,1,0,0,0,0,3,0,0
135,4,3,29.850964,31.22094695,6,0.75,0,1,0,0,0,0,7,0,0
110,2,1,30.0172948,31.2040345,8,0.5,1,1,0,0,0,0,3,0,0
150,3,2,29.9831735,30.9425992,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
160,3,1,30.0172948,31.2040345,3,0.3333333333333333,0,1,0,0,0,0,4,0,0
80,1,1,29.9723458,30.9409205,11,1.0,1,0,0,0,0,1,2,1,1
135,3,1,30.0388955,31.2125563,5,0.3333333333333333,0,1,0,0,0,0,4,1,1
165,3,2,29.9723458,30.9409205,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
135,3,1,30.0549435,31.2127281,1,0.3333333333333333,0,1,0,0,0,0,4,0,0
199,3,3,30.07824445,30.97192370786803,7,1.0,1,1,0,0,0,0,6,0,0
185,3,2,29.9723458,30.9409205,10,0.6666666666666666,1,1,0,0,0,0,5,0,0
145,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
257,3,3,30.073551700000003,30.94619416954372,7,1.0,1,0,1,0,0,0,6,1,2
130,3,2,30.0278841,30.994499925950976,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
150,3,3,30.0388955,31.2125563,7,1.0,1,1,0,0,0,0,6,1,1
80,2,1,29.9699896,31.097326891756992,7,0.5,1,1,0,0,0,0,3,2,2
120,3,2,29.850964,31.22094695,9,0.6666666666666666,1,1,0,0,0,0,5,2,2
60,1,1,30.0388955,31.2125563,3,1.0,1,0,0,0,0,1,2,1,2
80,2,1,30.0388955,31.2125563,8,0.5,1,1,0,0,0,0,3,1,1
190,3,2,30.0453315,30.9797507,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
95,2,1,30.0172948,31.2040345,4,0.5,0,1,0,0,0,0,3,0,0
250,3,3,30.05839515,31.202023080983963,10,1.0,1,1,0,0,0,0,6,1,1
167,3,2,30.0453315,30.9797507,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
110,3,1,29.850964,31.22094695,3,0.3333333333333333,0,1,0,0,0,0,4,0,0
250,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
80,2,1,30.0453315,30.9797507,10,0.5,1,1,0,0,0,0,3,1,1
80,2,1,30.0453315,30.9797507,8,0.5,0,1,0,0,0,0,3,0,0
90,2,1,30.0453315,30.9797507,10,0.5,1,1,0,0,0,0,3,0,0
220,3,3,30.0453315,30.9797507,6,1.0,0,1,0,0,0,0,6,0,0
170,2,2,30.0453315,30.9797507,9,1.0,1,1,0,0,0,0,4,1,1
70,2,1,30.0453315,30.9797507,9,0.5,1,1,0,0,0,0,3,1,1
200,3,2,30.0453315,30.9797507,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
300,3,2,30.0453315,30.9797507,1,0.6666666666666666,0,1,0,0,0,0,5,0,0
230,3,3,30.0453315,30.9797507,6,1.0,0,1,0,0,0,0,6,0,0
245,4,4,30.0453315,30.9797507,11,1.0,0,0,1,0,0,0,8,0,0
245,3,2,30.05839515,31.202023080983963,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
110,2,1,30.04651795,31.191161061050234,4,0.5,0,1,0,0,0,0,3,1,2
85,2,1,29.9435383,30.9091724,5,0.5,1,1,0,0,0,0,3,0,0
170,3,2,29.9699896,31.097326891756992,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
300,3,3,30.05839515,31.202023080983963,14,1.0,1,0,1,0,0,0,6,0,0
200,3,3,30.05839515,31.202023080983963,8,1.0,1,1,0,0,0,0,6,0,0
150,3,3,30.0453315,30.9797507,8,1.0,1,1,0,0,0,0,6,0,0
75,2,1,30.0453315,30.9797507,8,0.5,1,1,0,0,0,0,3,0,0
80,1,1,30.0453315,30.9797507,9,1.0,1,0,0,0,0,1,2,0,0
122,3,2,30.0453315,30.9797507,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
145,3,1,29.9723458,30.9409205,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
135,3,2,30.0172948,31.2040345,7,0.6666666666666666,1,1,0,0,0,0,5,1,1
208,3,3,30.0218663,30.9855035,7,1.0,0,1,0,0,0,0,6,0,0
208,3,3,29.96299995,31.04439972284689,5,1.0,0,1,0,0,0,0,6,0,0
184,3,3,30.00650975,30.965017065397213,5,1.0,0,1,0,0,0,0,6,0,0
75,2,1,30.0453315,30.9797507,8,0.5,1,1,0,0,0,0,3,0,0
140,3,3,30.0453315,30.9797507,8,1.0,0,1,0,0,0,0,6,0,0
165,3,2,29.9723458,30.9409205,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
67,1,1,29.969219,31.044041,9,1.0,1,0,0,0,0,1,2,0,0
165,2,3,30.0723599,30.960286564727816,8,1.5,0,1,0,0,0,0,5,0,0
220,3,3,30.0723599,30.960286564727816,10,1.0,1,1,0,0,0,0,6,0,0
80,2,1,29.9124687,31.054764444723297,11,0.5,1,1,0,0,0,0,3,0,0
250,3,3,30.073551700000003,30.94619416954372,9,1.0,1,0,1,0,0,0,6,0,0
250,3,4,30.073551700000003,30.94619416954372,5,1.3333333333333333,0,0,1,0,0,0,7,0,0
223,3,3,30.073551700000003,30.94619416954372,6,1.0,0,1,0,0,0,0,6,0,0
140,2,2,30.05839515,31.202023080983963,3,1.0,1,1,0,0,0,0,4,0,0
200,3,3,30.073551700000003,30.94619416954372,7,1.0,0,1,0,0,0,0,6,0,0
170,3,2,30.0549435,31.2127281,4,0.6666666666666666,1,1,0,0,0,0,5,0,0
257,3,3,30.06031525,30.94982858089206,4,1.0,0,1,0,0,0,0,6,0,0
112,3,2,30.0453315,30.9797507,2,0.6666666666666666,1,1,0,0,0,0,5,0,0
245,4,3,30.06031525,30.94982858089206,6,0.75,1,0,1,0,0,0,7,0,0
220,3,3,30.06031525,30.94982858089206,11,1.0,0,1,0,0,0,0,6,0,0
120,2,2,30.06031525,30.94982858089206,9,1.0,1,1,0,0,0,0,4,0,0
232,3,3,29.9769396,31.4019071,8,1.0,0,1,0,0,0,0,6,0,0
180,3,1,30.05839515,31.202023080983963,8,0.3333333333333333,1,1,0,0,0,0,4,1,1
220,3,3,30.0453315,30.9797507,4,1.0,1,1,0,0,0,0,6,0,0
112,3,2,30.0453315,30.9797507,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
75,1,1,30.0549435,31.2127281,5,1.0,1,1,0,0,0,0,2,0,0
150,3,2,29.9723458,30.9409205,3,0.6666666666666666,1,1,0,0,0,0,5,1,2
70,2,1,30.0453315,30.9797507,6,0.5,0,1,0,0,0,0,3,0,0
257,3,3,30.06031525,30.94982858089206,9,1.0,0,1,0,0,0,0,6,0,0
130,3,2,30.0453315,30.9797507,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
150,3,2,30.0278841,30.994499925950976,9,0.6666666666666666,0,1,0,0,0,0,5,1,1
90,1,1,29.9723458,30.9409205,5,1.0,1,1,0,0,0,0,2,0,0
113,2,2,29.9723458,30.9409205,9,1.0,1,1,0,0,0,0,4,0,0
170,2,2,30.0453315,30.9797507,3,1.0,0,1,0,0,0,0,4,1,2
110,2,2,29.9699896,31.097326891756992,9,1.0,1,1,0,0,0,0,4,0,0
100,2,1,29.9752827,30.9435141,8,0.5,1,1,0,0,0,0,3,1,1
70,2,1,30.0453315,30.9797507,8,0.5,1,1,0,0,0,0,3,0,0
80,2,1,30.0453315,30.9797507,10,0.5,1,0,1,0,0,0,3,0,0
140,3,1,30.0172948,31.2040345,7,0.3333333333333333,1,1,0,0,0,0,4,2,2
185,3,3,29.969219,31.044041,8,1.0,1,1,0,0,0,0,6,0,0
70,2,1,30.0388955,31.2125563,6,0.5,1,1,0,0,0,0,3,0,0
120,2,1,30.0172948,31.2040345,4,0.5,0,1,0,0,0,0,3,1,2
130,3,2,30.0453315,30.9797507,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
100,2,1,29.9723458,30.9409205,6,0.5,1,1,0,0,0,0,3,0,0
120,2,2,30.06031525,30.94982858089206,4,1.0,0,1,0,0,0,0,4,0,0
245,4,3,30.06031525,30.94982858089206,7,0.75,1,0,1,0,0,0,7,0,0
100,2,1,30.0453315,30.9797507,11,0.5,0,1,0,0,0,0,3,0,0
200,3,3,29.9699896,31.097326891756992,5,1.0,1,1,0,0,0,0,6,0,0
235,3,3,29.9769396,31.4019071,1,1.0,0,1,0,0,0,0,6,0,0
237,3,3,29.9769396,31.4019071,12,1.0,0,1,0,0,0,0,6,0,0
250,3,3,29.9769396,31.4019071,1,1.0,0,1,0,0,0,0,6,0,0
220,3,3,30.0453315,30.9797507,6,1.0,0,1,0,0,0,0,6,0,0
185,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
165,2,2,30.06031525,30.94982858089206,9,1.0,1,1,0,0,0,0,4,0,0
129,3,1,29.850964,31.22094695,7,0.3333333333333333,0,1,0,0,0,0,4,2,2
180,3,3,30.054777100000003,30.98357724054737,7,1.0,0,1,0,0,0,0,6,0,0
250,4,3,29.9723458,30.9409205,3,0.75,0,1,0,0,0,0,7,0,0
150,3,3,30.0453315,30.9797507,12,1.0,1,1,0,0,0,0,6,0,0
170,3,3,29.98862015,31.00449853669229,8,1.0,0,1,0,0,0,0,6,0,0
130,2,2,29.98862015,31.00449853669229,8,1.0,1,1,0,0,0,0,4,0,0
170,3,2,29.850964,31.22094695,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
200,3,3,30.073551700000003,30.94619416954372,9,1.0,1,1,0,0,0,0,6,0,0
185,2,3,29.9769396,31.4019071,8,1.5,1,1,0,0,0,0,5,0,0
190,3,2,30.0453315,30.9797507,1,0.6666666666666666,1,1,0,0,0,0,5,0,0
70,2,1,30.0453315,30.9797507,0,0.5,1,1,0,0,0,0,3,0,0
200,3,1,30.0453315,30.9797507,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
75,2,1,30.0453315,30.9797507,10,0.5,1,1,0,0,0,0,3,0,0
130,2,1,29.9723458,30.9409205,9,0.5,1,1,0,0,0,0,3,1,1
184,3,3,30.00650975,30.965017065397213,5,1.0,0,1,0,0,0,0,6,0,0
165,2,2,29.9769396,31.4019071,5,1.0,0,1,0,0,0,0,4,0,0
140,3,2,30.05839515,31.202023080983963,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
250,3,3,30.0453315,30.9797507,9,1.0,0,1,0,0,0,0,6,0,0
125,3,1,30.0453315,30.9797507,7,0.3333333333333333,1,1,0,0,0,0,4,0,0
145,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
120,2,1,30.0172948,31.2040345,4,0.5,0,1,0,0,0,0,3,2,2
84,3,1,29.9578691,30.9110371,9,0.3333333333333333,1,1,0,0,0,0,4,1,1
140,3,1,29.9723458,30.9409205,14,0.3333333333333333,1,1,0,0,0,0,4,0,0
140,3,2,30.0453315,30.9797507,11,0.6666666666666666,0,1,0,0,0,0,5,0,0
70,2,1,29.9578691,30.9110371,5,0.5,0,1,0,0,0,0,3,0,0
50,1,1,29.9752827,30.9435141,8,1.0,1,0,0,0,0,1,2,0,0
75,2,1,30.0453315,30.9797507,6,0.5,0,1,0,0,0,0,3,0,0
70,2,1,30.0453315,30.9797507,6,0.5,0,1,0,0,0,0,3,0,0
165,3,2,30.0453315,30.9797507,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
70,2,1,30.0453315,30.9797507,9,0.5,1,1,0,0,0,0,3,0,0
130,3,2,30.0453315,30.9797507,7,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,3,2,30.0453315,30.9797507,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
80,2,1,29.9124687,31.054764444723297,10,0.5,1,1,0,0,0,0,3,0,0
200,4,2,30.0453315,30.9797507,6,0.5,1,1,0,0,0,0,6,0,0
250,3,2,29.9723458,30.9409205,4,0.6666666666666666,0,1,0,0,0,0,5,0,0
180,3,2,30.0453315,30.9797507,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
180,2,2,29.9723458,30.9409205,3,1.0,0,1,0,0,0,0,4,1,2
250,3,2,30.0453315,30.9797507,9,0.6666666666666666,0,1,0,0,0,0,5,0,0
160,2,2,30.0388955,31.2125563,6,1.0,1,1,0,0,0,0,4,2,2
70,2,1,29.9752827,30.9435141,6,0.5,1,1,0,0,0,0,3,0,0
170,3,3,30.05839515,31.202023080983963,8,1.0,1,1,0,0,0,0,6,0,0
100,3,1,29.850964,31.22094695,7,0.3333333333333333,0,1,0,0,0,0,4,0,0
140,3,3,30.0453315,30.9797507,14,1.0,1,1,0,0,0,0,6,0,0
140,2,2,30.0453315,30.9797507,8,1.0,1,1,0,0,0,0,4,0,0
160,3,2,29.850964,31.22094695,8,0.6666666666666666,1,1,0,0,0,0,5,0,0
125,3,1,30.0453315,30.9797507,8,0.3333333333333333,1,1,0,0,0,0,4,0,0
160,2,1,30.0083046,31.1591203,6,0.5,0,1,0,0,0,0,3,0,0
180,3,2,30.0388955,31.2125563,7,0.6666666666666666,1,1,0,0,0,0,5,1,1
173,3,2,29.9699896,31.097326891756992,6,0.6666666666666666,1,1,0,0,0,0,5,0,0
125,3,1,29.850964,31.22094695,9,0.3333333333333333,0,1,0,0,0,0,4,0,0
145,3,3,30.0278841,30.994499925950976,11,1.0,1,1,0,0,0,0,6,0,0
90,2,1,30.0453315,30.9797507,8,0.5,1,1,0,0,0,0,3,0,0
235,3,3,29.9751262,30.9352695,6,1.0,0,1,0,0,0,0,6,0,0
200,3,2,29.9723458,30.9409205,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
204,3,2,29.9699896,31.097326891756992,3,0.6666666666666666,0,1,0,0,0,0,5,0,0
130,2,2,29.9373828,30.930758260872256,10,1.0,1,1,0,0,0,0,4,0,0
130,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
85,1,1,29.9699896,31.097326891756992,2,1.0,1,1,0,0,0,0,2,0,0
250,3,3,29.9723458,30.9409205,9,1.0,1,1,0,0,0,0,6,0,0
130,3,2,30.0453315,30.9797507,9,0.6666666666666666,1,1,0,0,0,0,5,1,1
70,2,1,30.0453315,30.9797507,4,0.5,0,1,0,0,0,0,3,0,0
150,2,1,30.05839515,31.202023080983963,9,0.5,1,1,0,0,0,0,3,0,0
186,3,2,30.0453315,30.9797507,11,0.6666666666666666,1,1,0,0,0,0,5,0,0
154,2,2,29.98862015,31.00449853669229,11,1.0,1,1,0,0,0,0,4,0,0
140,2,1,30.0453315,30.9797507,3,0.5,0,1,0,0,0,0,3,0,0
200,3,3,30.0233353,30.9998827392246,3,1.0,0,1,0,0,0,0,6,0,0
150,3,2,29.9723458,30.9409205,3,0.6666666666666666,0,1,0,0,0,0,5,0,0
70,2,1,30.0453315,30.9797507,8,0.5,1,1,0,0,0,0,3,0,0
174,3,3,30.0453315,30.9797507,3,1.0,0,1,0,0,0,0,6,0,0
165,3,2,30.0453315,30.9797507,3,0.6666666666666666,0,1,0,0,0,0,5,0,0
126,3,2,29.9286614,31.07940070620691,8,0.6666666666666666,0,1,0,0,0,0,5,0,0
153,3,3,30.0453315,30.9797507,3,1.0,0,1,0,0,0,0,6,0,0
170,3,3,30.0453315,30.9797507,5,1.0,1,1,0,0,0,0,6,0,0
145,3,2,30.0453315,30.9797507,4,0.6666666666666666,0,1,0,0,0,0,5,0,0
223,3,3,29.9769396,31.4019071,8,1.0,0,1,0,0,0,0,6,0,0
130,3,2,30.0453315,30.9797507,9,0.6666666666666666,1,1,0,0,0,0,5,0,0
163,3,3,30.0453315,30.9797507,7,1.0,0,1,0,0,0,0,6,0,0
90,3,1,29.893442800000003,31.06832331740334,6,0.3333333333333333,1,1,0,0,0,0,4,0,0
140,2,2,29.850964,31.22094695,7,1.0,0,1,0,0,0,0,4,0,0
120,3,3,29.9723458,30.9409205,8,1.0,1,1,0,0,0,0,6,0,0
140,2,2,29.9699896,31.097326891756992,8,1.0,1,1,0,0,0,0,4,0,0
150,3,2,30.0453315,30.9797507,6,0.6666666666666666,0,1,0,0,0,0,5,0,0
200,3,2,30.0549435,31.2127281,7,0.6666666666666666,1,1,0,0,0,0,5,0,0
230,3,3,30.0172948,31.2040345,9,1.0,1,1,0,0,0,0,6,2,2
55,2,1,30.0388955,31.2125563,4,0.5,1,0,0,0,0,1,3,1,1
150,2,1,29.9723458,30.9409205,8,0.5,1,1,0,0,0,0,3,0,0
80,2,1,29.9124687,31.054764444723297,5,0.5,1,1,0,0,0,0,3,0,0
200,2,2,29.850964,31.22094695,6,1.0,0,1,0,0,0,0,4,0,0
250,3,2,29.9723458,30.9409205,5,0.6666666666666666,0,1,0,0,0,0,5,0,0
147,2,2,30.073551700000003,30.94619416954372,1,1.0,0,1,0,0,0,0,4,0,0
130,2,2,29.969219,31.044041,12,1.0,1,1,0,0,0,0,4,0,0
80,2,1,29.9124687,31.054764444723297,7,0.5,1,1,0,0,0,0,3,0,0
191,2,3,29.9769396,31.4019071,7,1.5,1,1,0,0,0,0,5,0,0
183,3,3,29.9769396,31.4019071,8,1.0,0,1,0,0,0,0,6,0,0
223,3,3,29.9769396,31.4019071,8,1.0,0,1,0,0,0,0,6,0,0
200,4,2,30.0453315,30.9797507,7,0.5,1,1,0,0,0,0,6,0,0
