HouseType,Price,Size,Bedrooms,Bathrooms,Level,Furnished,Area,City,ElectricityMeter,BuiltinKitchenAppliances,WaterMeter,Elevator,Balcony,NaturalGas,Landline,Security,CentralAC,CoveredParking,PetsAllowed,PrivateGarden,MaidsRoom,Pool,Lat,Long
Apartment,19000,150,2,2,2,1,Heliopolis,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.1005985,31.3329136
Apartment,35000,110,2,1,5,1,Nasr City,Cairo,1,1,1,1,0,1,1,0,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,12000,140,3,3,5,1,Dar Misr,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0,30.1235742,31.724585632889735
Duplex,35000,170,2,2,3,1,El Maadi,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.952888,31.263476453161196
Apartment,800,118,1,1,1,1,3rd Settlement,Cairo,0,0,0,0,1,1,0,0,0,0,1,0,0,0,30.0632671,31.4544799
Apartment,11500,140,2,1,6,1,Heliopolis,Cairo,1,1,1,1,1,1,1,0,1,0,1,0,0,0,30.1005985,31.3329136
Apartment,18000,100,2,1,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,0,1,0,1,0,0,0,30.063584,31.4889939
Apartment,50000,145,2,2,3,1,New Cairo,Cairo,0,1,0,0,1,0,0,1,1,0,1,0,0,0,42.3040807,-74.01013495333201
Apartment,45000,148,2,2,2,1,Lake view Residence,Cairo,0,1,0,0,1,1,0,1,1,1,1,0,0,0,30.0244139,31.538300149025318
Apartment,8000,78,2,1,5,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Duplex,45000,310,4,4,4,0,Eastown,Cairo,1,0,1,1,1,1,1,1,1,0,0,0,0,0,30.012330300000002,31.51555386421819
Apartment,7000,200,3,3,4,0,5th Settlement,Cairo,0,0,0,1,0,0,0,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,10000,90,2,1,2,0,Rehab City,Cairo,1,0,1,0,0,1,0,1,0,1,0,0,0,0,30.063584,31.4889939
Apartment,20000,160,2,2,3,1,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0632671,31.4544799
Apartment,17000,200,3,2,1,1,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0632671,31.4544799
Apartment,15000,135,3,1,3,1,New Cairo,Cairo,1,1,1,0,1,0,0,0,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,40000,144,2,2,1,1,Lake view Residence,Cairo,0,1,0,1,0,0,0,1,1,1,0,0,0,0,30.0244139,31.538300149025318
Apartment,1000,200,3,3,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0,30.063584,31.4889939
Apartment,25000,225,3,3,4,1,Heliopolis,Cairo,0,0,1,1,1,1,1,0,0,0,0,0,0,0,30.1005985,31.3329136
Apartment,18000,90,2,1,2,1,Rehab City,Cairo,0,1,0,1,1,1,0,0,1,0,0,0,0,0,30.063584,31.4889939
Apartment,13000,81,2,1,0,1,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,1500,140,3,3,6,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Studio,7500,80,1,1,1,1,5th Settlement,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,0,0,30.0632671,31.4544799
Apartment,8500,105,2,2,5,1,Helwan,Cairo,1,0,1,1,0,1,1,0,0,0,0,0,0,0,29.8500001,31.333333
Duplex,10000,300,4,3,3,0,Maadi,Cairo,1,1,1,1,1,1,1,0,0,0,0,0,0,0,29.9597112,31.258077057336912
Apartment,7000,170,2,1,4,0,Maadi,Cairo,1,0,1,1,1,0,1,0,0,0,0,0,0,0,29.9597112,31.258077057336912
Apartment,8500,105,2,1,2,1,Maadi,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,29.9597112,31.258077057336912
Apartment,7000,105,2,1,2,1,Zahraa Al Maadi,Cairo,1,1,1,1,1,0,1,0,1,0,0,0,0,0,29.9647127,31.2825293
Apartment,15000,150,3,2,1,1,3rd District,Cairo,1,1,1,1,1,0,1,1,1,1,0,0,0,0,14.727433,121.0071315
Apartment,20000,103,2,2,3,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,1000,150,2,2,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0521177,31.3422045
Apartment,14000,119,3,3,4,0,Rehab City,Cairo,1,0,0,1,1,1,1,1,0,1,1,0,0,0,30.063584,31.4889939
Apartment,24500,100,2,1,1,1,Rehab City,Cairo,1,1,1,1,0,0,0,1,1,0,1,0,0,0,30.063584,31.4889939
Apartment,25000,256,4,4,3,0,Palm Hills New Cairo,Cairo,1,1,1,1,1,0,0,1,0,0,1,0,1,1,30.01949485,31.493020085928507
Apartment,20000,104,3,2,2,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,20000,130,3,1,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,6000,120,2,1,2,0,Maadi V,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,29.9680141,31.2491432
Apartment,20000,165,3,2,2,1,Sheraton,Cairo,1,0,1,0,1,1,1,1,0,1,0,0,0,0,30.107562199999997,31.40870574519208
Apartment,15000,140,3,2,5,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,15000,90,2,1,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,1600,140,2,1,1,1,Zizinia Gardens,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,0,0,30.037173199999998,31.504690351364992
Apartment,20000,155,3,3,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,0,0,0,0,30.063584,31.4889939
Apartment,800,90,2,1,0,1,Madinaty,Cairo,0,0,0,0,0,1,0,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,9000,120,3,1,0,0,Gardenia,Cairo,1,0,1,1,0,1,1,1,0,0,1,1,0,0,30.14120045,31.649164616027797
Duplex,45000,385,3,4,2,0,New Cairo,Cairo,1,1,1,1,1,1,1,1,0,0,1,1,0,0,42.3040807,-74.01013495333201
Room,1750,170,3,2,1,1,Nasr City,Cairo,1,1,1,1,1,1,1,0,0,1,0,0,0,0,30.0521177,31.3422045
Apartment,13000,130,3,1,4,0,Downtown Cairo,Cairo,1,0,1,0,1,0,0,1,0,0,0,0,0,0,30.0887612,31.2898195
Apartment,30000,150,2,1,8,1,Heliopolis,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.1005985,31.3329136
Apartment,45000,193,3,2,5,1,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.9865446,31.552985
Studio,23000,50,1,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,120,2,1,9,1,Sama,Cairo,1,0,1,1,1,1,1,1,1,0,0,0,0,0,29.9575315,31.719946
Apartment,8500,170,3,2,0,0,New Cairo,Cairo,1,1,1,0,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,5000,120,3,1,6,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,2000,130,3,1,5,0,Marg,Cairo,1,0,1,0,1,1,0,0,0,0,0,0,0,0,30.1442089,31.3601851
Apartment,45000,400,10,3,10,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,35000,175,4,3,2,1,1st Settlement,Cairo,1,1,1,1,0,1,1,0,1,0,0,0,0,0,30.0632671,31.4544799
Apartment,28000,220,3,3,2,1,Nasr City,Cairo,0,1,0,1,1,0,0,1,0,1,0,0,0,0,30.0521177,31.3422045
Apartment,10000,150,3,2,0,0,New Cairo,Cairo,0,0,1,0,0,1,0,0,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,50000,136,3,2,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,1,1,0,0,0,30.063584,31.4889939
Studio,3500,30,1,1,0,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,13000,140,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,1650,100,3,1,4,0,Marg,Cairo,1,0,1,0,0,1,0,0,0,0,0,0,0,0,30.1442089,31.3601851
Apartment,10000,154,3,2,0,0,Mivida,Cairo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.00579785,31.537649320922906
Apartment,25000,200,2,1,6,1,Nasr City,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,17000,119,3,3,0,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,1,1,0,0,30.063584,31.4889939
Apartment,13000,190,3,2,3,0,New Cairo,Cairo,1,1,1,1,1,1,1,1,0,1,0,0,0,0,42.3040807,-74.01013495333201
Apartment,10000,200,3,2,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,1,0,0,0,0,42.3040807,-74.01013495333201
Apartment,9000,163,3,2,12,0,Heliopolis,Cairo,1,1,1,0,1,1,0,1,0,1,0,0,0,0,30.1005985,31.3329136
Apartment,500,120,3,1,1,1,Heliopolis,Cairo,1,1,1,1,0,1,0,1,1,1,0,0,0,0,30.1005985,31.3329136
Apartment,13000,135,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,14000,131,3,2,5,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.063584,31.4889939
Room,6000000,8,1,1,1,0,Mivida,Cairo,1,0,1,0,0,1,1,0,0,1,0,1,0,1,30.00579785,31.537649320922906
Apartment,10500,116,3,2,1,0,Madinaty,Cairo,1,0,1,0,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,2500,90,2,1,8,0,Ain Shams,Cairo,1,0,1,1,0,0,1,0,0,0,0,0,0,0,30.1304761,31.3167491
Apartment,35000,190,3,3,0,0,Mivida,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,30.00579785,31.537649320922906
Apartment,80000,270,3,3,7,1,Zamalek,Cairo,0,1,0,0,1,0,0,1,1,0,0,0,0,0,30.055459550000002,31.219631655798278
Apartment,12000,140,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,162,3,3,1,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,1,1,0,30.063584,31.4889939
Apartment,20000,200,3,3,3,1,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.0632671,31.4544799
Apartment,9500,103,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,25000,96,2,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,7000,160,3,1,11,0,New Nozha,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.12475835,31.370071774421465
Apartment,30000,150,2,2,6,1,Sheraton,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.107562199999997,31.40870574519208
Penthouse,27000,400,5,4,2,0,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.0632671,31.4544799
Apartment,20000,150,3,2,3,0,Fifth Square,Cairo,0,0,0,1,1,0,0,1,0,1,0,0,0,0,30.051085999999998,31.537079494992852
Apartment,18000,140,3,2,4,1,Madinaty,Cairo,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,14000,70,2,1,2,1,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,35000,150,3,2,3,1,1st Settlement,Cairo,1,1,0,1,1,1,0,1,1,0,0,0,0,1,30.0632671,31.4544799
Apartment,11000,180,2,2,2,0,5th Settlement,Cairo,1,0,1,0,1,1,1,0,0,1,1,0,0,0,30.0632671,31.4544799
Apartment,15000,175,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,19000,150,2,2,2,1,Heliopolis,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,0,30.1005985,31.3329136
Apartment,25000,106,3,2,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,0,1,0,0,1,0,0,30.093319,31.63791604173324
Apartment,25000,89,2,2,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,18000,180,3,3,3,0,Rehab City,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,13000,130,3,1,3,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Studio,35000,90,1,1,1,1,La Mirada,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.0694563,31.65694751539074
Apartment,9500,96,2,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,12000,170,2,2,0,1,El Yasmeen 1,Cairo,1,1,1,0,1,1,1,0,1,0,0,0,0,0,30.0327599,31.4471519
Apartment,35000,250,2,2,0,0,1st Settlement,Cairo,1,0,1,0,0,0,0,0,0,0,0,1,0,0,30.0632671,31.4544799
Apartment,30000,175,3,2,2,1,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.0632671,31.4544799
Apartment,15000,100,2,2,0,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,42.3040807,-74.01013495333201
Apartment,20000,220,4,2,1,1,1st Settlement,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,30.0632671,31.4544799
Apartment,15500,165,3,3,1,0,Jayd,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.0653358,31.52110655330324
Duplex,40000,143,2,3,5,1,New Cairo,Cairo,1,0,1,1,1,1,1,1,1,1,0,0,0,0,42.3040807,-74.01013495333201
Apartment,70000,162,3,2,4,1,Rehab City,Cairo,0,1,0,1,1,0,1,1,0,1,0,0,0,0,30.063584,31.4889939
Apartment,30000,106,3,2,0,1,Madinaty,Cairo,1,1,1,1,1,1,0,1,0,0,0,1,0,0,30.093319,31.63791604173324
Apartment,30000,235,3,2,0,0,El Lotus,Cairo,1,0,1,1,1,1,1,1,1,1,0,1,0,0,30.01917005,31.503741305690617
Apartment,9000,10,2,1,2,1,Zahraa Al Maadi,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.9647127,31.2825293
Apartment,17000,90,2,1,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,1,0,0,30.063584,31.4889939
Apartment,12000,99,2,1,1,0,Rehab City,Cairo,1,0,1,1,0,0,0,1,0,1,0,0,0,0,30.063584,31.4889939
Studio,10000,65,1,1,0,0,Rehab City,Cairo,1,0,1,0,1,1,0,1,0,0,0,1,0,0,30.063584,31.4889939
Apartment,35000,305,3,3,4,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,0,0,30.063584,31.4889939
Apartment,10000,111,2,1,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,9000,90,2,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,10000,133,3,2,1,0,Madinaty,Cairo,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,15000,119,3,3,2,0,Rehab City,Cairo,1,0,1,1,1,1,0,1,0,0,1,0,0,0,30.063584,31.4889939
Apartment,3500,70,2,1,2,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,20000,208,3,3,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,5000,120,3,1,1,0,R3,Cairo,1,0,1,1,1,1,0,1,0,1,0,0,0,0,30.0304045,31.5482001
Apartment,25000,90,2,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,0,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,17000,115,3,3,0,0,Rehab City,Cairo,1,0,1,0,1,1,1,1,0,1,1,1,0,0,30.063584,31.4889939
Studio,15000,65,1,1,0,1,Rehab City,Cairo,1,1,1,0,1,1,1,0,0,0,0,1,0,0,30.063584,31.4889939
Apartment,14000,143,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,18000,133,3,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,16000,175,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,35000,122,2,2,0,1,Fifth Square,Cairo,1,1,1,0,1,1,1,1,1,1,0,1,0,0,30.051085999999998,31.537079494992852
Apartment,9000,110,2,1,4,0,Madinaty,Cairo,1,0,1,1,0,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,14000,140,3,2,5,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,1,30.093319,31.63791604173324
Apartment,9000,110,2,1,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,15000,89,2,2,1,1,Madinaty,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,104,3,2,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,1,1,0,0,1,0,0,30.093319,31.63791604173324
Apartment,35000,180,3,2,11,1,Porto Heliopolis,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.08305175,31.348806343560888
Apartment,12000,190,3,3,1,0,5th Settlement,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,40000,256,4,3,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,1,0,30.093319,31.63791604173324
Apartment,55000,140,3,2,2,0,5th Settlement,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,24000,195,3,3,0,0,Fifth Square,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,30.051085999999998,31.537079494992852
Apartment,25000,160,3,3,0,0,Village Gate,Cairo,1,0,1,1,1,1,1,1,0,1,0,1,0,0,14.550879,121.1362882
Apartment,18000,133,2,2,1,0,Mountain View Hyde Park,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,29.98737805,31.5554474
Apartment,30000,133,2,2,2,1,Mountain View Executive,Cairo,0,0,0,1,1,0,0,1,0,1,1,0,0,1,29.9907121,31.5121515
Apartment,25000,92,2,1,5,1,Madinaty,Cairo,0,1,0,1,1,0,1,1,1,0,0,0,0,0,30.093319,31.63791604173324
Apartment,13000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,14000,160,3,2,1,1,Jayd,Cairo,1,1,1,0,0,1,0,1,0,0,0,1,0,0,30.0653358,31.52110655330324
Apartment,13000,116,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,45000,215,3,3,3,1,Eastown,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,1,0,30.012330300000002,31.51555386421819
Apartment,1200,170,2,2,8,1,Heliopolis,Cairo,1,1,0,1,1,1,0,1,1,0,0,0,0,0,30.1005985,31.3329136
Apartment,1300,140,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0521177,31.3422045
Apartment,10000,220,3,2,3,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,40000,172,3,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0,30.093319,31.63791604173324
Apartment,26000,96,2,1,5,1,Madinaty,Cairo,1,1,1,1,1,0,1,1,1,1,0,1,0,0,30.093319,31.63791604173324
Apartment,20000,130,3,2,3,1,Dar Misr,Cairo,1,0,1,1,1,1,1,0,0,0,0,0,0,0,30.1235742,31.724585632889735
Duplex,35000,260,6,3,0,0,5th Settlement,Cairo,0,0,0,0,0,0,0,0,0,0,0,1,0,0,30.0632671,31.4544799
Apartment,45000,130,3,4,0,0,5th Settlement,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.0632671,31.4544799
Apartment,25000,120,2,1,2,1,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0632671,31.4544799
Apartment,20000,89,2,2,5,1,Madinaty,Cairo,1,1,1,1,1,0,1,0,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,186,3,3,3,0,Mivida,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.00579785,31.537649320922906
Apartment,30000,220,3,3,1,1,New Cairo,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0,42.3040807,-74.01013495333201
Apartment,12500,180,3,3,1,0,New Cairo,Cairo,1,0,0,0,1,1,1,0,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,45000,187,4,3,2,0,Eastown,Cairo,1,0,1,1,1,1,1,1,1,0,0,0,0,0,30.012330300000002,31.51555386421819
Apartment,25000,80,2,1,5,1,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0,30.093319,31.63791604173324
Apartment,4500,130,3,2,3,0,New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,15000,170,3,2,8,1,Maadi,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,29.9597112,31.258077057336912
Apartment,30000,90,2,1,4,1,1st Settlement,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0632671,31.4544799
Apartment,13000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0,30.093319,31.63791604173324
Apartment,23000,220,3,2,4,0,Heliopolis,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0,30.1005985,31.3329136
Apartment,25000,90,2,1,0,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,1,0,0,30.063584,31.4889939
Apartment,19000,162,3,3,4,0,Rehab City,Cairo,1,0,1,1,1,1,0,1,0,0,1,0,0,1,30.063584,31.4889939
Apartment,2100,100,2,1,12,0,New Cairo,Cairo,0,0,1,0,0,0,1,0,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,13000,12,2,1,1,1,Zahraa Al Maadi,Cairo,1,0,1,0,0,1,1,1,0,0,1,1,0,0,29.9647127,31.2825293
Apartment,35000,250,3,3,2,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,47000,300,4,3,1,0,Mivida,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,1,1,30.00579785,31.537649320922906
Apartment,10000,90,2,1,4,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,1,0,30.063584,31.4889939
Duplex,35000,400,6,4,0,0,New Cairo,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,29500,140,3,1,5,1,Nasr City,Cairo,1,0,1,1,0,1,1,1,0,0,0,0,0,0,30.0521177,31.3422045
Apartment,30000,90,2,1,4,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,1,0,0,0,30.063584,31.4889939
Apartment,20000,300,3,3,1,0,New Cairo,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,10000,13,2,2,2,0,Bavaria Town,Cairo,1,0,1,1,0,1,1,0,0,0,1,1,0,1,29.98042345,31.339786614693747
Apartment,35000,90,2,1,1,1,Rehab City,Cairo,1,0,1,1,0,1,1,1,1,0,0,0,0,0,30.063584,31.4889939
Apartment,13000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,0,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,14000,220,3,2,4,0,New Cairo,Cairo,1,0,1,1,0,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,15000,140,3,3,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,30000,220,3,3,1,1,El Banafseg 5,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0,30.0638757,31.4831418
Apartment,12000,190,3,2,0,0,New Cairo,Cairo,1,0,1,0,0,0,1,1,1,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,25000,85,2,1,1,1,Madinaty,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.093319,31.63791604173324
Apartment,15000,175,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0,30.093319,31.63791604173324
Apartment,15000,140,3,2,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0,30.093319,31.63791604173324
Apartment,10000,200,3,2,1,0,New Cairo,Cairo,1,0,1,0,0,1,1,1,0,0,0,0,0,0,42.3040807,-74.01013495333201
Apartment,14000,140,3,2,1,0,El Lotus,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0,30.01917005,31.503741305690617
Apartment,40000,144,2,2,1,1,Lake view Residence,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.0244139,31.538300149025318
Apartment,15000,131,3,2,3,0,Rehab City,Cairo,1,0,0,1,1,0,1,1,0,0,0,0,0,0,30.063584,31.4889939
Apartment,45000,180,3,3,0,1,AZAD,Cairo,0,1,0,1,1,0,0,1,1,1,1,1,0,0,30.01348555,31.507959925484734
Apartment,35000,200,3,3,3,1,Cairo Festival City,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,1,0,30.026992800000002,31.40906325945414
Apartment,30000,150,2,3,3,1,Katameya Plaza,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.018619,31.42209475580205
Apartment,30000,140,2,2,3,1,The Village,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,10.7592548,122.5895577
Studio,40000,90,1,2,2,1,Mivida,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0,30.00579785,31.537649320922906
Apartment,35000,120,2,2,0,1,Lake View,Cairo,0,1,0,0,1,0,0,1,1,1,1,1,0,0,30.0959915,31.642971
Apartment,30000,220,4,3,6,0,Nasr City,Cairo,1,0,1,0,0,1,1,0,0,1,0,0,0,0,30.0521177,31.3422045
Apartment,50000,148,2,3,0,1,Mivida,Cairo,0,1,0,0,1,0,0,1,1,1,1,1,0,0,30.00579785,31.537649320922906
