HouseType,Price,Size,Bedrooms,Bathrooms,Level,Furnished,Area,City,ElectricityMeter,BuiltinKitchenAppliances,WaterMeter,Elevator,Balcony,NaturalGas,Landline,Security,CentralAC,CoveredParking,PetsAllowed,PrivateGarden,MaidsRoom,Pool
Apartment,1200,140,3,2,4,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,35000,162,3,3,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,22000,230,3,3,2,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,1,1,1,1,0,0,1,0,0,0
Apartment,35000,145,3,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,2000,96,2,2,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,16000,165,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Studio,14000,70,1,1,0,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Apartment,35000,120,2,2,0,0,El Banafseg 10,Cairo,0,0,0,0,1,0,0,1,1,1,0,1,0,0
Apartment,18000,70,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,3000,135,3,1,3,0,Badr City,Cairo,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Apartment,15000,140,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,8500,109,2,1,3,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Apartment,25000,145,2,2,1,0,Hyde Park New Cairo,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,60000,220,3,2,1,1,Fifth Square,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,45000,125,3,2,4,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Duplex,37000,143,2,3,1,1,Porto New Cairo,Cairo,1,0,1,1,0,1,1,1,1,0,0,0,0,0
Apartment,25000,320,3,3,4,0,Madinaty,Cairo,1,0,1,1,1,0,1,1,0,1,1,0,0,0
Duplex,60000,335,3,5,3,1,Mountain View Hyde Park,Cairo,1,0,1,0,0,1,1,1,1,0,0,0,0,0
Apartment,2000,140,3,2,6,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Duplex,14000,550,3,4,0,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,0,1,1,0,0,0,1,0,0
Apartment,25000,107,2,1,1,1,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,1,0,0
Apartment,35000,145,3,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,20000,70,2,1,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,16000,165,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,20000,135,3,2,5,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,15000,400,3,3,3,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Apartment,25000,116,3,2,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Apartment,20000,211,3,3,5,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,1,1,1,0,0
Apartment,21000,155,3,3,3,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,1,0
Penthouse,25000,260,3,4,3,1,Fifth Square,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,25000,135,2,3,2,1,Midtown,Cairo,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,27000,125,2,2,2,1,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,14000,131,3,2,3,0,Rehab City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,13000,116,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,60000,204,3,3,5,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,13000,135,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,1,0,0,0,0
Apartment,25000,130,3,2,3,1,5th Settlement,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,30000,99,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,0,0,1,1,1,0,0,0,0
Apartment,12000,131,3,2,3,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,22000,90,2,1,5,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,1,0,0
Apartment,8500,109,2,1,3,0,Madinaty,Cairo,1,0,0,1,1,0,0,1,0,0,0,0,0,0
Apartment,30000,99,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,1,1,0,0,0,0
Apartment,45000,116,3,2,4,1,Madinaty,Cairo,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,15000,78,2,1,0,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,1,1,0,0
Apartment,32000,90,2,1,1,1,Rehab City,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,18000,200,4,3,4,0,Madinaty,Cairo,0,0,0,1,1,0,0,1,0,0,0,0,0,0
Apartment,8000,78,2,1,3,0,Madinaty,Cairo,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Apartment,6500,120,3,1,5,0,Nasr City,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,1000,180,3,2,5,1,Nasr City,Cairo,0,1,0,1,1,1,0,0,1,0,0,0,0,0
Apartment,1000,145,3,1,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,25000,127,3,2,5,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Apartment,15000,91,2,1,3,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Apartment,25000,89,2,2,3,1,Rehab City,Cairo,1,1,1,1,1,1,0,1,1,0,1,0,0,0
Apartment,30000,150,2,1,6,1,Heliopolis,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,22000,200,4,3,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,0,0,0,0
Apartment,15000,183,3,3,1,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,14000,140,3,2,2,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,14000,108,3,2,2,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,21000,195,3,2,3,0,Fifth Square,Cairo,1,0,1,1,1,1,1,1,1,1,1,0,1,0
Apartment,44000,165,3,3,2,1,Madinaty,Cairo,1,0,1,0,1,1,0,1,0,0,1,0,0,0
Apartment,35000,99,2,1,1,1,Rehab City,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,35000,170,3,3,3,1,Eastown,Cairo,1,1,1,1,1,1,1,1,1,1,0,0,1,0
Apartment,20000,175,3,3,1,0,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,0
Apartment,35000,175,3,3,3,1,Mountain View Hyde Park,Cairo,1,1,1,1,1,1,1,1,1,1,1,0,0,1
Apartment,6000,130,3,2,2,0,Dar Misr,Cairo,1,0,1,1,0,1,1,1,0,0,1,0,0,0
Apartment,25000,200,3,2,3,1,Katameya Plaza,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Penthouse,45000,300,3,3,2,1,5th Settlement,Cairo,0,0,0,0,1,0,0,1,0,1,1,1,0,0
Apartment,16000,165,3,3,3,0,Madinaty,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Apartment,16000,200,3,2,3,0,Leila,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,35000,131,3,2,2,1,New Cairo,Cairo,1,1,1,0,1,1,1,1,0,0,1,0,1,0
Apartment,25000,130,2,2,3,1,Sky Condos Sodic,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,20000,103,2,1,6,1,Celia,Cairo,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Apartment,43000,193,3,3,5,1,Hyde Park New Cairo,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,85000,150,2,2,3,1,Cairo Festival City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,57000,250,3,3,1,1,Mountain View 1,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,4000,140,3,3,4,0,Dar Misr,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Studio,24000,70,1,1,1,1,Village Gate,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,15000,175,3,2,4,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,50000,200,3,3,3,1,New Cairo - El Tagamoa,Cairo,1,1,1,1,1,1,1,0,1,0,0,0,0,0
Apartment,1500,140,3,2,5,1,Nasr City,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,18000,60,1,1,0,1,Rehab City,Cairo,1,0,1,0,1,1,0,1,0,0,0,0,0,0
Apartment,15000,225,3,2,1,0,New Cairo,Cairo,1,0,1,1,1,0,0,1,0,0,0,0,0,0
Apartment,25000,116,3,2,5,1,New Cairo - El Tagamoa,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,16000,90,2,1,5,1,Rehab City,Cairo,1,0,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,35000,96,2,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,20000,250,3,3,3,0,South of Academy,Cairo,1,0,1,1,1,0,1,1,0,0,0,0,0,0
Apartment,20000,70,2,1,0,1,Madinaty,Cairo,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Duplex,30000,420,4,3,1,0,Diplomats,Cairo,1,0,1,0,1,1,1,1,1,0,0,0,0,0
Duplex,14000,255,3,3,1,0,5th Settlement,Cairo,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,9000,96,2,2,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,16000,200,3,3,0,0,1st Settlement,Cairo,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Apartment,13000,250,3,2,1,0,New Cairo - El Tagamoa,Cairo,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,11500,200,3,2,4,0,1st Settlement,Cairo,1,0,1,1,0,1,0,0,0,0,0,0,0,0
Penthouse,15000,20,5,2,2,0,New Cairo - El Tagamoa,Cairo,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Apartment,18000,130,3,2,0,1,Dar Misr,Cairo,1,1,1,0,1,1,1,1,1,0,1,0,0,0
Apartment,10000,82,2,1,5,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,25000,200,3,2,0,1,New Cairo - El Tagamoa,Cairo,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,35000,96,2,2,4,1,Madinaty,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,13000,96,3,2,0,0,Madinaty,Cairo,1,0,1,1,1,1,1,1,0,1,1,1,0,0
Duplex,65000,284,4,3,3,1,Eastown,Cairo,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,15000,170,3,3,1,0,East of Academy,Cairo,1,1,0,0,0,0,0,0,1,1,1,0,1,0
Apartment,6000,200,3,2,4,1,Hadayek al-Ahram,Giza,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,18000,150,2,1,4,1,Dreamland,Giza,1,1,1,1,0,1,1,1,1,1,0,0,0,0
Apartment,15000,240,3,3,0,0,Mena Garden City,Giza,1,0,1,0,1,1,0,1,0,0,0,0,0,0
Apartment,18000,112,3,2,3,0,Sheikh Zayed,Giza,1,1,1,1,1,1,1,1,1,1,1,0,1,1
Apartment,2000,200,3,2,0,1,Sheikh Zayed,Giza,1,1,1,0,1,0,0,0,1,1,1,1,0,0
Apartment,18000,70,2,1,2,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,0,1,0,0,0,0
Apartment,5000,150,3,2,3,0,Hadayek al-Ahram,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12000,170,3,2,2,0,El Khamayel,Giza,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,30000,270,3,2,2,1,Mena Garden City,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,1200,200,3,2,4,1,Sheikh Zayed,Giza,0,1,0,0,0,0,0,1,1,1,1,1,0,1
Apartment,16000,280,4,3,1,0,Dreamland,Giza,1,0,1,1,1,1,1,1,0,1,1,0,0,1
Apartment,18000,112,3,2,1,0,Sheikh Zayed,Giza,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,300,80,2,1,7,1,Haram,Giza,0,1,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,11000,170,3,2,1,0,El Khamayel,Giza,1,0,1,0,0,1,1,0,0,0,0,0,0,0
Apartment,18000,200,4,3,0,0,10th District,Giza,1,0,1,0,1,1,1,1,0,0,0,1,0,0
Apartment,20000,200,3,2,2,1,Sheikh Zayed,Giza,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Penthouse,33000,200,3,2,12,1,Sheikh Zayed,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,6000,200,3,2,4,1,Hadayek al-Ahram,Giza,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,600,150,3,2,5,1,Mohandessin,Giza,1,1,1,1,1,1,1,1,1,1,1,0,1,0
Apartment,5200,80,2,1,0,0,6th of October,Giza,1,0,1,0,1,0,0,1,0,1,0,1,0,0
Apartment,800,150,3,2,4,1,Mohandessin,Giza,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Apartment,7500,170,3,2,1,0,Hadayek al-Ahram,Giza,1,0,1,1,0,1,1,1,0,0,0,0,0,0
Apartment,13000,150,2,1,6,1,Haram,Giza,0,1,0,1,1,0,0,1,0,1,0,0,0,0
Apartment,35000,165,3,3,0,0,Sheikh Zayed,Giza,1,0,1,1,1,1,1,1,1,1,1,0,1,0
Penthouse,77500,300,2,3,4,1,Forty West - Sodic,Giza,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Studio,4500,100,1,1,0,1,6th of October,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,1000,151,3,2,3,1,Mohandessin,Giza,0,1,0,1,1,0,0,1,1,0,0,0,0,0
Apartment,23000,223,3,3,3,0,New Giza,Giza,1,0,1,1,0,1,0,1,1,1,0,0,0,0
Apartment,800,151,3,2,7,1,Mohandessin,Giza,0,1,0,1,1,1,0,1,1,0,0,0,0,0
Studio,40000,170,1,2,3,1,Sheikh Zayed,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,10000,230,3,2,2,0,Sheikh Zayed,Giza,1,0,1,0,1,1,1,1,0,1,0,0,0,0
Apartment,25000,130,3,2,4,1,Sheikh Zayed,Giza,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,800,150,3,2,4,1,Mohandessin,Giza,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Apartment,40000,173,2,3,11,0,Aeon,Giza,0,1,0,1,1,1,1,1,1,1,1,0,0,0
Apartment,25000,130,3,2,4,1,6th of October,Giza,1,1,1,1,1,1,1,1,1,1,0,0,0,0
Apartment,32000,223,3,3,3,0,Sodic Westown,Giza,1,0,1,1,1,1,1,1,0,1,1,0,0,0
Apartment,15500,170,2,2,1,0,Beverly Hills,Giza,1,0,1,0,1,0,1,1,1,0,1,0,0,0
Studio,4700,30,1,1,2,1,6th of October,Giza,0,1,0,0,1,0,0,0,1,0,0,0,0,0
Room,6000,20,5,5,2,1,Al Motamayez District,Giza,1,1,1,0,0,1,1,1,0,1,0,1,1,0
Penthouse,28000,237,3,3,2,0,New Giza,Giza,1,1,1,1,1,1,0,1,0,0,0,0,0,0
Apartment,14000,170,3,2,2,0,7th District,Giza,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,3500,55,2,1,6,1,2nd District,Giza,0,0,0,0,1,0,0,1,0,1,0,0,0,0
Apartment,10000,161,3,2,1,0,Eshraqa,Giza,1,0,1,1,1,1,1,0,0,0,0,0,0,0
Apartment,18000,100,2,1,3,1,Sheikh Zayed,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,3500,90,3,1,12,0,6th of October,Giza,1,0,1,0,0,1,0,1,0,0,1,0,0,0
Apartment,12000,140,3,2,4,1,Haram,Giza,1,1,1,1,1,0,1,1,1,0,0,0,0,0
Apartment,2700,170,3,2,2,0,Faisal,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,23000,191,3,3,2,0,New Giza,Giza,1,0,1,1,1,1,0,1,1,1,0,0,0,0
Apartment,35000,210,3,3,2,0,6th of October,Giza,1,1,1,1,0,1,1,1,1,0,0,0,0,0
Duplex,48000,245,4,3,0,1,Beverly Hills,Giza,0,0,0,0,1,0,0,1,1,1,1,1,0,0
Apartment,25000,237,3,3,2,0,Beverly Hills,Giza,1,0,1,0,1,1,0,1,0,0,0,0,0,0
Apartment,5000,70,2,1,0,1,Haram City,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,17000,70,2,1,1,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,500,180,3,2,6,1,Mohandessin,Giza,1,1,0,0,1,0,0,1,1,0,1,0,0,1
Apartment,700,100,3,2,1,1,6th of October,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,30000,270,4,3,5,1,Mohandessin,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,6200,80,2,1,1,1,6th of October,Giza,1,1,1,0,0,1,1,0,1,0,0,0,0,0
Apartment,25000,237,3,3,2,0,New Giza,Giza,1,1,1,1,1,1,0,1,1,1,0,0,1,0
Apartment,25000,237,3,3,3,0,New Giza,Giza,1,0,1,1,1,1,0,1,1,1,0,0,1,0
Apartment,7000,108,2,1,4,0,1st District,Giza,1,0,1,0,1,1,1,0,0,0,0,0,0,0
Duplex,45000,250,4,4,2,0,Sodic Westown,Giza,1,0,1,0,1,1,0,1,1,0,0,0,0,0
Apartment,25000,200,3,3,4,1,Haram,Giza,1,0,1,1,1,0,0,1,1,0,1,0,0,0
Apartment,40000,109,2,2,0,1,Sheikh Zayed,Giza,1,1,1,1,1,0,1,1,1,0,1,1,0,1
Apartment,25000,185,3,2,3,1,Hadayek October,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,1
Apartment,28000,20,3,3,0,0,Sodic Westown,Giza,1,0,1,0,1,1,1,1,1,0,0,1,0,1
Apartment,5500,180,3,2,4,1,Faisal,Giza,1,1,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,12500,160,3,2,1,0,El Khamayel,Giza,1,0,1,0,0,1,1,1,0,1,0,0,0,0
Apartment,25000,200,3,2,9,0,Mohandessin,Giza,1,0,1,1,1,1,0,1,1,1,0,0,0,0
Apartment,25000,165,2,2,3,0,Sheikh Zayed,Giza,1,0,1,1,1,1,1,1,0,0,1,0,0,0
Apartment,10000,140,3,2,3,1,Faisal,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Penthouse,20000,167,2,2,2,0,Mountain View Chillout Park,Giza,1,0,1,1,1,1,1,1,0,0,1,0,0,1
Apartment,5500,72,2,1,2,0,Sheikh Zayed,Giza,1,0,1,0,1,0,1,1,0,1,0,0,0,0
Apartment,38000,160,3,2,0,1,El Khamayel,Giza,1,1,1,0,1,1,1,1,0,0,1,1,0,0
Apartment,11000,260,4,3,4,0,6th of October,Giza,1,0,1,1,0,1,0,1,0,0,0,0,0,0
Studio,5500,37,1,1,2,1,1st District,Giza,1,1,0,0,0,0,0,1,1,0,0,0,0,0
Apartment,16000,160,3,2,4,1,Dokki,Giza,0,0,0,1,1,0,0,0,0,0,0,0,0,0
Apartment,12000,180,3,2,0,0,Sheikh Zayed,Giza,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Apartment,15000,120,2,2,0,1,Northern Expansions,Giza,1,1,1,0,0,1,1,1,1,0,0,0,0,0
Apartment,1900,110,3,1,3,0,Faisal,Giza,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Apartment,5000,200,3,2,3,0,Hadayek al-Ahram,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,7000,170,3,2,3,0,Haram,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,30000,170,3,2,10,1,Dokki,Giza,0,0,0,1,0,0,0,1,0,0,0,0,0,0
Studio,7500,61,1,1,2,1,1st District,Giza,1,1,0,0,0,0,0,1,1,0,0,0,0,0
Apartment,3000,200,3,2,2,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,17000,70,2,1,0,1,Rawdat Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,30000,150,3,2,2,1,El Khamayel,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,11000,145,3,2,1,0,El Khamayel,Giza,1,0,1,0,1,1,1,1,0,0,0,0,0,0
Apartment,18000,70,2,1,1,1,Rawdat Zayed,Giza,1,1,1,1,1,1,1,1,1,1,0,1,0,0
Apartment,35000,220,2,3,0,1,Zayed Regency,Giza,0,1,0,0,1,0,0,1,1,0,1,0,0,0
Apartment,38000,200,3,2,2,1,Mohandessin,Giza,1,1,0,1,1,1,0,0,0,0,1,0,0,0
Apartment,2300,70,1,1,6,1,Moneeb,Giza,1,1,1,0,0,0,0,0,0,0,0,0,0,0
Apartment,10000,140,3,3,4,0,Sheikh Zayed,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,1
Apartment,30000,150,3,2,1,1,El Khamayel,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Studio,15000,32,1,1,3,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,1,1,1,1,0
Apartment,45000,300,3,3,1,1,1st District,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,8000,80,2,1,1,1,Hadayek October,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Penthouse,25000,283,4,3,3,0,Palm Parks,Giza,0,0,0,1,0,0,0,0,0,1,1,0,0,0
Penthouse,33000,200,3,2,12,1,Sheikh Zayed,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,20000,208,3,3,1,0,Sheikh Zayed,Giza,1,0,1,1,1,0,1,1,0,1,1,0,0,0
Apartment,15000,80,2,1,0,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,30000,200,3,2,1,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,17000,171,3,3,1,0,Continental Gardens,Giza,1,0,1,1,0,0,1,1,0,1,1,0,0,0
Apartment,130000,140,3,3,5,0,Hadayek al-Ahram,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,25000,160,2,2,4,1,Sheikh Zayed,Giza,1,1,1,1,1,1,0,1,1,0,0,0,0,0
Apartment,12000,230,3,2,0,0,Sheikh Zayed,Giza,1,0,1,0,0,1,1,0,0,0,0,0,0,0
Apartment,12500,120,3,2,2,1,6th of October,Giza,0,1,0,1,1,0,0,0,1,0,0,0,0,0
Apartment,1300,150,2,2,4,1,Mohandessin,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,3500,100,3,1,2,0,Faisal,Giza,1,0,1,0,1,0,0,0,0,0,0,0,0,0
Apartment,30000,300,4,3,0,1,Sheikh Zayed,Giza,1,0,1,1,0,1,1,0,0,0,0,0,0,0
Apartment,6000,75,2,1,3,0,Sheikh Zayed,Giza,1,0,1,0,1,0,1,1,0,1,0,0,0,0
Apartment,9000,140,3,1,3,1,Faisal,Giza,1,1,1,1,1,0,0,0,0,0,0,0,0,0
Apartment,17000,130,2,2,3,1,6th of October,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Duplex,8000,225,4,3,0,0,Hadayek al-Ahram,Giza,1,0,0,0,0,1,0,0,0,0,0,1,0,0
Apartment,30000,200,3,3,1,1,Beverly Hills,Giza,1,1,1,0,0,1,1,0,1,0,1,0,0,0
Apartment,25000,350,6,3,0,0,Sheikh Zayed,Giza,1,0,1,0,1,0,1,1,0,1,1,1,0,0
Apartment,50000,270,3,3,1,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,1,1,1,1,0
Apartment,15000,160,3,2,2,1,Hadayek al-Ahram,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,11000,102,2,1,0,0,Zayed Dunes,Giza,1,0,1,0,0,1,0,1,0,1,0,1,0,0
Apartment,13000,85,2,2,2,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,0,1,0,0,0,0,0
Studio,6000,65,1,1,5,1,Haram,Giza,1,1,1,0,1,1,0,0,0,0,0,0,0,0
Apartment,15000,187,3,2,2,0,El Khamayel,Giza,1,0,1,0,0,1,1,0,0,0,0,0,0,0
Apartment,8500,70,2,1,1,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,18000,149,3,2,1,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,15000,140,2,2,4,0,Dokki,Giza,1,0,1,1,1,1,1,1,0,0,0,0,0,0
Apartment,4000,70,2,1,3,1,Moneeb,Giza,1,1,1,1,0,1,1,1,0,0,0,0,0,0
Apartment,18000,112,3,2,3,0,Sheikh Zayed,Giza,1,1,1,1,1,1,1,1,1,0,1,0,0,1
Apartment,25000,112,2,1,0,1,Zayed Dunes,Giza,0,1,0,0,1,0,0,1,1,0,1,1,0,0
Penthouse,27000,230,3,3,3,0,Pyramids Heights,Giza,0,1,0,1,1,0,0,1,1,1,1,0,0,0
Apartment,15000,170,3,3,1,0,El Khamayel,Giza,1,0,1,0,0,1,1,1,0,0,0,0,0,0
Apartment,6000,80,3,1,5,1,Haram,Giza,1,1,1,0,1,1,1,0,1,0,1,0,0,0
Apartment,7500,127,2,1,4,0,Maryotaya,Giza,1,0,1,1,0,1,0,0,0,0,0,0,0,0
Apartment,12000,180,3,2,3,0,Haram,Giza,1,0,0,1,0,1,0,0,0,0,1,0,0,0
Apartment,15000,70,2,1,0,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,1,1,1,0,0
Apartment,37000,120,2,2,0,1,THE 8,Giza,1,1,1,0,1,1,1,1,1,0,1,1,0,1
Apartment,17000,70,2,1,3,1,Sheikh Zayed,Giza,1,1,1,1,1,1,1,1,1,0,0,0,0,0
Apartment,8000,63,2,2,0,1,6th of October,Giza,1,1,1,0,1,1,1,0,1,0,0,0,0,0
Apartment,40000,360,2,2,0,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
Apartment,11000,143,3,2,2,0,El Khamayel,Giza,1,0,1,0,0,1,0,0,0,0,0,0,0,0
Apartment,3000,105,2,2,0,1,Sheikh Zayed,Giza,1,1,1,0,1,1,1,1,1,0,0,0,0,0
